Quarter,Stock,Date,Open,High,Low,Close,Volume,PercentChangePrice,PercentChangeVolumeOverLastWk,PreviousWeeksVolume,NextWeeksOpen,NextWeeksClose,PercentChangeNextWeeksPrice,DaysToNextDividend,PercentReturnNextDividend,,,,
1,T,2/11/2011,$27.97 ,$28.59 ,$27.63 ,$28.47 ,128889979,0.0178763,0.08795535,118469916,$28.40 ,$28.57 ,0.00598592,54,0.01510360,,,,
1,T,2/18/2011,$28.40 ,$28.57 ,$28.00 ,$28.57 ,88244232,0.0059859,-0.31535227,128889979,$28.32 ,$28.13 ,-0.00670904,47,0.01505080,,,,
1,T,2/25/2011,$28.32 ,$28.42 ,$27.61 ,$28.13 ,94960503,-0.0067090,0.07611003,88244232,$28.25 ,$27.92 ,-0.01168140,40,0.01528620,,,,
1,T,3/4/2011,$28.25 ,$28.53 ,$27.79 ,$27.92 ,118740085,-0.0116814,0.25041550,94960503,$27.95 ,$28.46 ,0.01824690,33,0.01540110,,,,
1,T,3/11/2011,$27.95 ,$28.89 ,$27.73 ,$28.46 ,139153253,0.0182469,0.17191472,118740085,$28.32 ,$27.94 ,-0.01341810,26,0.01510890,,,,
1,T,3/18/2011,$28.32 ,$28.42 ,$27.27 ,$27.94 ,153806769,-0.0134181,0.10530488,139153253,$28.77 ,$28.85 ,0.00278067,19,0.01539010,,,,
1,T,3/25/2011,$28.77 ,$29.10 ,$27.95 ,$28.85 ,169105318,0.0027807,0.09946603,153806769,$29.02 ,$30.62 ,0.05513440,12,0.01490470,,,,
1,TRV,1/7/2011,$56.09 ,$56.34 ,$52.88 ,$53.33 ,20010115,-0.0492066,0.00000000,,$53.12 ,$54.63 ,0.02842620,60,0.00675042,,,,
1,TRV,1/14/2011,$53.12 ,$54.84 ,$52.96 ,$54.63 ,14820631,0.0284262,-0.25934304,20010115,$54.62 ,$55.00 ,0.00695716,53,0.00658979,,,,
1,TRV,1/21/2011,$54.62 ,$55.24 ,$54.07 ,$55.00 ,13631048,0.0069572,-0.08026534,14820631,$55.14 ,$55.81 ,0.01215090,46,0.00654545,,,,
1,TRV,1/28/2011,$55.14 ,$57.78 ,$54.97 ,$55.81 ,26595621,0.0121509,0.95110611,13631048,$55.81 ,$57.41 ,0.02866870,39,0.00645046,,,,
1,TRV,2/4/2011,$55.81 ,$57.52 ,$55.81 ,$57.41 ,27494461,0.0286687,0.03379654,26595621,$57.32 ,$58.99 ,0.02913470,32,0.00627068,,,,
1,TRV,2/11/2011,$57.32 ,$59.12 ,$56.97 ,$58.99 ,19539527,0.0291347,-0.28932860,27494461,$58.84 ,$60.92 ,0.03535010,25,0.00610273,,,,
1,TRV,2/18/2011,$58.84 ,$60.92 ,$58.53 ,$60.92 ,14107769,0.0353501,-0.27798820,19539527,$60.60 ,$59.60 ,-0.01650160,18,0.00590939,,,,
1,TRV,2/25/2011,$60.60 ,$61.15 ,$59.05 ,$59.60 ,20849299,-0.0165016,0.47785940,14107769,$59.60 ,$59.18 ,-0.00704698,11,0.00604027,,,,
1,TRV,3/4/2011,$59.60 ,$60.02 ,$58.53 ,$59.18 ,20284170,-0.0070470,-0.02710542,20849299,$59.26 ,$58.88 ,-0.00641242,4,0.00608314,,,,
1,TRV,3/11/2011,$59.26 ,$59.72 ,$57.88 ,$58.88 ,15980871,-0.0064124,-0.21215061,20284170,$58.47 ,$58.06 ,-0.00701214,89,0.00696332,,,,
1,TRV,3/18/2011,$58.47 ,$59.51 ,$57.51 ,$58.06 ,24832210,-0.0070121,0.55387087,15980871,$58.44 ,$58.98 ,0.00924025,82,0.00706166,,,,
1,TRV,3/25/2011,$58.44 ,$59.28 ,$57.99 ,$58.98 ,14126721,0.0092403,-0.43111302,24832210,$59.09 ,$59.71 ,0.01049250,75,0.00695151,,,,
1,UTX,1/7/2011,$79.19 ,$79.75 ,$78.40 ,$79.08 ,15797841,-0.0013891,0.00000000,,$78.27 ,$79.08 ,0.01034880,40,0.00543753,,,,
1,UTX,1/14/2011,$78.27 ,$79.90 ,$77.81 ,$79.08 ,12713121,0.0103488,-0.19526212,15797841,$79.28 ,$80.20 ,0.01160440,33,0.00543753,,,,
1,UTX,1/21/2011,$79.28 ,$80.50 ,$78.98 ,$80.20 ,16471934,0.0116044,0.29566406,12713121,$80.26 ,$81.43 ,0.01457760,26,0.00536160,,,,
1,UTX,1/28/2011,$80.26 ,$83.08 ,$80.26 ,$81.43 ,23565688,0.0145776,0.43065702,16471934,$81.80 ,$82.52 ,0.00880196,19,0.00528061,,,,
1,UTX,2/4/2011,$81.80 ,$82.60 ,$80.66 ,$82.52 ,15689029,0.0088020,-0.33424269,23565688,$82.85 ,$85.20 ,0.02836450,12,0.00521086,,,,
1,UTX,2/11/2011,$82.85 ,$85.46 ,$82.73 ,$85.20 ,16641148,0.0283645,0.06068693,15689029,$85.07 ,$85.01 ,-0.00070530,5,0.00504695,,,,
1,UTX,2/18/2011,$85.07 ,$85.44 ,$84.25 ,$85.01 ,11922670,-0.0007053,-0.28354282,16641148,$84.54 ,$83.37 ,-0.01383960,89,0.00564639,,,,
1,UTX,2/25/2011,$84.54 ,$84.69 ,$81.81 ,$83.37 ,15551183,-0.0138396,0.30433728,11922670,$83.58 ,$82.86 ,-0.00861450,82,0.00575747,,,,
1,UTX,3/4/2011,$83.58 ,$84.24 ,$81.42 ,$82.86 ,19167224,-0.0086145,0.23252514,15551183,$83.03 ,$81.28 ,-0.02107670,75,0.00579290,,,,
1,UTX,3/11/2011,$83.03 ,$84.05 ,$80.26 ,$81.28 ,22004496,-0.0210767,0.14802728,19167224,$80.74 ,$80.16 ,-0.00718355,68,0.00590551,,,,
1,UTX,3/18/2011,$80.74 ,$81.23 ,$77.05 ,$80.16 ,26234929,-0.0071836,0.19225312,22004496,$81.30 ,$83.52 ,0.02730630,61,0.00598802,,,,
1,UTX,3/25/2011,$81.30 ,$83.59 ,$80.57 ,$83.52 ,19032729,0.0273063,-0.27452714,26234929,$83.75 ,$85.32 ,0.01874630,54,0.00574713,,,,
1,VZ,1/7/2011,$36.06 ,$37.70 ,$35.41 ,$35.93 ,141938064,-0.0036051,0.00000000,,$36.55 ,$35.46 ,-0.02982220,89,0.01363760,,,,
1,VZ,1/14/2011,$36.55 ,$36.58 ,$34.98 ,$35.46 ,130610954,-0.0298222,-0.07980319,141938064,$35.38 ,$34.95 ,-0.01215380,82,0.01381840,,,,
1,VZ,1/21/2011,$35.38 ,$35.51 ,$34.35 ,$34.95 ,108296302,-0.0121538,-0.17084824,130610954,$34.88 ,$35.63 ,0.02150230,75,0.01402000,,,,
1,VZ,1/28/2011,$34.88 ,$36.59 ,$34.88 ,$35.63 ,124127036,0.0215023,0.14617982,108296302,$35.64 ,$36.31 ,0.01879910,68,0.01375250,,,,
1,VZ,2/4/2011,$35.64 ,$36.48 ,$35.38 ,$36.31 ,72890565,0.0187991,-0.41277447,124127036,$36.30 ,$36.39 ,0.00247934,61,0.01349490,,,,
1,VZ,2/11/2011,$36.30 ,$36.77 ,$35.77 ,$36.39 ,78429505,0.0024793,0.07598981,72890565,$36.31 ,$36.62 ,0.00853759,54,0.01346520,,,,
1,VZ,2/18/2011,$36.31 ,$36.62 ,$35.66 ,$36.62 ,68915874,0.0085376,-0.12130168,78429505,$36.24 ,$35.97 ,-0.00745033,47,0.01338070,,,,
1,VZ,2/25/2011,$36.24 ,$36.32 ,$35.34 ,$35.97 ,57673647,-0.0074503,-0.16312972,68915874,$36.06 ,$36.08 ,0.00055463,40,0.01362250,,,,
1,VZ,3/4/2011,$36.06 ,$36.94 ,$35.85 ,$36.08 ,80086312,0.0005546,0.38861189,57673647,$36.13 ,$35.85 ,-0.00774979,33,0.01358090,,,,
1,VZ,3/11/2011,$36.13 ,$36.65 ,$35.65 ,$35.85 ,66137992,-0.0077498,-0.17416609,80086312,$35.74 ,$35.84 ,0.00279799,26,0.01366810,,,,
1,VZ,3/18/2011,$35.74 ,$35.84 ,$33.36 ,$35.84 ,124202175,0.0027980,0.87792479,66137992,$36.66 ,$37.29 ,0.01718490,19,0.01367190,,,,
1,VZ,3/25/2011,$36.66 ,$37.32 ,$36.37 ,$37.29 ,79604168,0.0171849,-0.35907589,124202175,$37.44 ,$38.47 ,0.02751070,12,0.01314030,,,,
1,WMT,1/7/2011,$54.23 ,$55.07 ,$53.76 ,$54.08 ,64231179,-0.0027660,0.00000000,,$53.65 ,$54.81 ,0.02162160,61,0.00684172,,,,
1,WMT,1/14/2011,$53.65 ,$55.36 ,$53.54 ,$54.81 ,48929455,0.0216216,-0.23822891,64231179,$55.11 ,$55.73 ,0.01125020,54,0.00675059,,,,
1,WMT,1/21/2011,$55.11 ,$56.27 ,$54.71 ,$55.73 ,53009787,0.0112502,0.08339214,48929455,$55.39 ,$56.70 ,0.02365050,47,0.00663915,,,,
1,WMT,1/28/2011,$55.39 ,$57.90 ,$55.30 ,$56.70 ,69546259,0.0236505,0.31195130,53009787,$56.45 ,$56.03 ,-0.00744021,40,0.00652557,,,,
1,WMT,2/4/2011,$56.45 ,$56.58 ,$55.39 ,$56.03 ,60981950,-0.0074402,-0.12314550,69546259,$56.07 ,$55.69 ,-0.00677724,33,0.00660361,,,,
1,WMT,2/11/2011,$56.07 ,$56.73 ,$55.30 ,$55.69 ,49477410,-0.0067772,-0.18865484,60981950,$55.26 ,$55.38 ,0.00217155,26,0.00664392,,,,
1,WMT,2/18/2011,$55.26 ,$55.38 ,$54.35 ,$55.38 ,51556658,0.0021716,0.04202419,49477410,$53.81 ,$51.75 ,-0.03828280,19,0.00668111,,,,
1,WMT,2/25/2011,$53.81 ,$54.01 ,$51.52 ,$51.75 ,92696912,-0.0382828,0.79796200,51556658,$51.75 ,$52.07 ,0.00618357,12,0.00714976,,,,
1,WMT,3/4/2011,$51.75 ,$52.60 ,$51.68 ,$52.07 ,74964203,0.0061836,-0.19129773,92696912,$52.26 ,$52.59 ,0.00631458,5,0.00710582,,,,
1,WMT,3/11/2011,$52.26 ,$53.88 ,$51.75 ,$52.59 ,69185186,0.0063146,-0.07709035,74964203,$52.35 ,$51.52 ,-0.01585480,61,0.00703556,,,,
1,WMT,3/18/2011,$52.35 ,$52.52 ,$50.97 ,$51.52 ,63198175,-0.0158548,-0.08653603,69185186,$51.73 ,$52.35 ,0.01198530,54,0.00718168,,,,
1,WMT,3/25/2011,$51.73 ,$52.95 ,$51.38 ,$52.35 ,53385178,0.0119853,-0.15527342,63198175,$52.31 ,$52.13 ,-0.00344102,47,0.00706781,,,,
1,XOM,1/7/2011,$73.72 ,$75.90 ,$73.64 ,$75.59 ,101740933,0.0253663,0.00000000,,$75.13 ,$77.84 ,0.03607080,52,0.00582088,,,,
1,XOM,1/14/2011,$75.13 ,$77.84 ,$74.58 ,$77.84 ,74376886,0.0360708,-0.26895809,101740933,$77.79 ,$78.98 ,0.01529760,45,0.00565262,,,,
1,XOM,1/21/2011,$77.79 ,$79.10 ,$76.77 ,$78.98 ,99941187,0.0152976,0.34371298,74376886,$78.85 ,$78.99 ,0.00177552,38,0.00557103,,,,
1,XOM,1/28/2011,$78.85 ,$79.98 ,$77.93 ,$78.99 ,115376817,0.0017755,0.15444714,99941187,$79.92 ,$83.28 ,0.04204200,31,0.00557033,,,,
1,XOM,2/4/2011,$79.92 ,$83.98 ,$79.01 ,$83.28 ,129743696,0.0420420,0.12452137,115376817,$83.45 ,$82.82 ,-0.00754943,24,0.00528338,,,,
1,XOM,2/11/2011,$83.45 ,$84.00 ,$81.61 ,$82.82 ,85733429,-0.0075494,-0.33920929,129743696,$82.00 ,$84.50 ,0.03048780,17,0.00531273,,,,
1,XOM,2/18/2011,$82.00 ,$85.10 ,$81.80 ,$84.50 ,93325562,0.0304878,0.08855511,85733429,$84.97 ,$85.34 ,0.00435448,10,0.00520710,,,,
1,XOM,2/25/2011,$84.97 ,$88.23 ,$84.73 ,$85.34 ,122018405,0.0043545,0.30744892,93325562,$85.87 ,$85.08 ,-0.00919995,3,0.00515585,,,,
1,XOM,3/4/2011,$85.87 ,$86.56 ,$83.55 ,$85.08 ,102134160,-0.0092000,-0.16296103,122018405,$85.84 ,$82.12 ,-0.04333640,68,0.00552421,,,,
1,XOM,3/11/2011,$85.84 ,$86.08 ,$80.10 ,$82.12 ,92727886,-0.0433364,-0.09209724,102134160,$81.67 ,$80.85 ,-0.01004040,61,0.00572333,,,,
1,XOM,3/18/2011,$81.67 ,$82.64 ,$78.80 ,$80.85 ,123914255,-0.0100404,0.33632136,92727886,$81.87 ,$83.62 ,0.02137540,54,0.00581323,,,,
1,XOM,3/25/2011,$81.87 ,$83.93 ,$81.86 ,$83.62 ,83364516,0.0213754,-0.32724031,123914255,$83.86 ,$84.68 ,0.00977820,47,0.00562066,,,,
2,AA,4/1/2011,$17.13 ,$17.80 ,$17.02 ,$17.47 ,103320396,0.0198482,0.08131839,95550392,$17.42 ,$17.92 ,0.02870260,41,0.00171723,,,,
2,AA,4/8/2011,$17.42 ,$18.47 ,$17.42 ,$17.92 ,129237024,0.0287026,0.25083748,103320396,$18.06 ,$16.52 ,-0.08527130,34,0.00167411,,,,
2,AA,4/15/2011,$18.06 ,$18.19 ,$16.38 ,$16.52 ,213061090,-0.0852713,0.64860721,129237024,$16.36 ,$16.97 ,0.03728610,27,0.00181598,,,,
2,AA,4/21/2011,$16.36 ,$16.97 ,$15.88 ,$16.97 ,85235391,0.0372861,-0.59994858,213061090,$16.94 ,$17.00 ,0.00354191,21,0.00176783,,,,
2,AA,4/29/2011,$16.94 ,$17.24 ,$16.66 ,$17.00 ,90831895,0.0035419,0.06565939,85235391,$17.27 ,$17.15 ,-0.00694847,13,0.00176471,,,,
2,AA,5/6/2011,$17.27 ,$17.96 ,$16.83 ,$17.15 ,225053559,-0.0069485,1.47769309,90831895,$17.16 ,$17.10 ,-0.00349650,6,0.00174927,,,,
2,AA,5/13/2011,$17.16 ,$17.62 ,$16.75 ,$17.10 ,111630753,-0.0034965,-0.50398139,225053559,$17.00 ,$16.26 ,-0.04352940,82,0.00175439,,,,
2,AA,5/20/2011,$17.00 ,$17.29 ,$16.26 ,$16.26 ,118281015,-0.0435294,0.05957374,111630753,$15.96 ,$16.48 ,0.03258150,75,0.00184502,,,,
2,AA,5/27/2011,$15.96 ,$16.48 ,$15.83 ,$16.48 ,77236662,0.0325815,-0.34700711,118281015,$16.73 ,$15.92 ,-0.04841600,68,0.00182039,,,,
2,AA,6/3/2011,$16.73 ,$16.83 ,$15.77 ,$15.92 ,77152591,-0.0484160,-0.00108849,77236662,$15.92 ,$15.28 ,-0.04020100,61,0.00188442,,,,
2,AA,6/10/2011,$15.92 ,$16.03 ,$15.17 ,$15.28 ,94970970,-0.0402010,0.23094985,77152591,$15.29 ,$14.72 ,-0.03727930,54,0.00196335,,,,
2,AA,6/17/2011,$15.29 ,$15.50 ,$14.59 ,$14.72 ,111273573,-0.0372793,0.17165880,94970970,$14.67 ,$15.23 ,0.03817310,47,0.00203804,,,,
2,AA,6/24/2011,$14.67 ,$15.60 ,$14.56 ,$15.23 ,99423717,0.0381731,-0.10649299,111273573,$15.22 ,$16.31 ,0.07161630,40,0.00196980,,,,
2,AXP,4/1/2011,$45.54 ,$46.29 ,$45.11 ,$45.36 ,28738689,-0.0039526,-0.06687515,30798332,$45.61 ,$46.28 ,0.01468980,5,0.00396825,,,,
2,AXP,4/8/2011,$45.61 ,$46.49 ,$45.10 ,$46.28 ,31114741,0.0146898,0.08267781,28738689,$46.36 ,$46.25 ,-0.00237274,82,0.00388937,,,,
2,AXP,4/15/2011,$46.36 ,$46.95 ,$45.60 ,$46.25 ,29090940,-0.0023727,-0.06504316,31114741,$45.85 ,$47.11 ,0.02748090,75,0.00389189,,,,
2,AXP,4/21/2011,$45.85 ,$47.48 ,$45.27 ,$47.11 ,22929313,0.0274809,-0.21180570,29090940,$47.19 ,$49.08 ,0.04005090,69,0.00382084,,,,
2,AXP,4/29/2011,$47.19 ,$49.15 ,$46.77 ,$49.08 ,32470319,0.0400509,0.41610518,22929313,$49.37 ,$50.20 ,0.01681180,61,0.00366748,,,,
2,AXP,5/6/2011,$49.37 ,$50.47 ,$49.08 ,$50.20 ,43997724,0.0168118,0.35501360,32470319,$50.06 ,$49.49 ,-0.01138630,54,0.00358566,,,,
2,AXP,5/13/2011,$50.06 ,$50.46 ,$49.22 ,$49.49 ,35427164,-0.0113863,-0.19479553,43997724,$49.42 ,$51.19 ,0.03581550,47,0.00363710,,,,
2,AXP,5/20/2011,$49.42 ,$51.97 ,$49.17 ,$51.19 ,36565612,0.0358155,0.03213489,35427164,$50.74 ,$51.13 ,0.00768624,40,0.00351631,,,,
2,AXP,5/27/2011,$50.74 ,$51.38 ,$49.79 ,$51.13 ,26359875,0.0076862,-0.27910751,36565612,$51.39 ,$49.28 ,-0.04105860,33,0.00352044,,,,
2,AXP,6/3/2011,$51.39 ,$51.70 ,$49.04 ,$49.28 ,25215640,-0.0410586,-0.04340821,26359875,$49.13 ,$47.74 ,-0.02829230,26,0.00365260,,,,
2,AXP,6/10/2011,$49.13 ,$49.38 ,$47.33 ,$47.74 ,33828918,-0.0282923,0.34158475,25215640,$47.96 ,$48.50 ,0.01125940,19,0.00377042,,,,
2,AXP,6/17/2011,$47.96 ,$49.14 ,$46.92 ,$48.50 ,37705374,0.0112594,0.11459001,33828918,$48.35 ,$48.34 ,-0.00020683,12,0.00371134,,,,
2,AXP,6/24/2011,$48.35 ,$50.15 ,$48.15 ,$48.34 ,34877916,-0.0002068,-0.07498820,37705374,$48.49 ,$52.34 ,0.07939780,5,0.00372362,,,,
2,BA,4/1/2011,$73.50 ,$74.85 ,$73.03 ,$74.01 ,20590618,0.0069388,-0.15693574,24423545,$73.38 ,$73.47 ,0.00122649,40,0.00567491,,,,
2,BA,4/8/2011,$73.38 ,$74.85 ,$72.71 ,$73.47 ,21220138,0.0012265,0.03057315,20590618,$73.65 ,$72.60 ,-0.01425660,33,0.00571662,,,,
2,BA,4/15/2011,$73.65 ,$74.28 ,$70.88 ,$72.60 ,19492289,-0.0142566,-0.08142497,21220138,$72.72 ,$75.44 ,0.03740370,26,0.00578512,,,,
2,BA,4/21/2011,$72.72 ,$75.44 ,$71.75 ,$75.44 ,16947409,0.0374037,-0.13055829,19492289,$75.51 ,$79.78 ,0.05654880,20,0.00556734,,,,
2,BA,4/29/2011,$75.51 ,$80.34 ,$74.68 ,$79.78 ,30503034,0.0565488,0.79986416,16947409,$80.35 ,$79.31 ,-0.01294340,12,0.00526448,,,,
2,BA,5/6/2011,$80.35 ,$80.65 ,$78.09 ,$79.31 ,25394946,-0.0129434,-0.16746164,30503034,$79.31 ,$79.03 ,-0.00353045,5,0.00529568,,,,
2,BA,5/13/2011,$79.31 ,$80.42 ,$78.48 ,$79.03 ,18368201,-0.0035305,-0.27669856,25394946,$78.66 ,$77.52 ,-0.01449280,89,0.00531444,,,,
2,BA,5/20/2011,$78.66 ,$78.81 ,$75.83 ,$77.52 ,19990094,-0.0144928,0.08829896,18368201,$76.55 ,$76.99 ,0.00574788,82,0.00541796,,,,
2,BA,5/27/2011,$76.55 ,$76.99 ,$75.13 ,$76.99 ,15886795,0.0057479,-0.20526662,19990094,$77.80 ,$74.84 ,-0.03804630,75,0.00545525,,,,
2,BA,6/3/2011,$77.80 ,$78.35 ,$74.09 ,$74.84 ,17813730,-0.0380463,0.12129161,15886795,$74.76 ,$72.69 ,-0.02768860,68,0.00561197,,,,
2,BA,6/10/2011,$74.76 ,$75.27 ,$72.61 ,$72.69 ,18574466,-0.0276886,0.04270504,17813730,$73.06 ,$74.16 ,0.01505610,61,0.00577796,,,,
2,BA,6/17/2011,$73.06 ,$75.51 ,$72.69 ,$74.16 ,25381159,0.0150561,0.36645430,18574466,$73.96 ,$71.26 ,-0.03650620,54,0.00566343,,,,
2,BA,6/24/2011,$73.96 ,$75.02 ,$70.29 ,$71.26 ,30675314,-0.0365062,0.20858602,25381159,$71.44 ,$74.27 ,0.03961370,47,0.00589391,,,,
2,BAC,4/1/2011,$13.42 ,$13.61 ,$13.16 ,$13.37 ,499672763,-0.0037258,-0.30376566,717678994,$13.40 ,$13.48 ,0.00597015,61,0.00074794,,,,
2,BAC,4/8/2011,$13.40 ,$13.88 ,$13.37 ,$13.48 ,480033181,0.0059702,-0.03930489,499672763,$13.50 ,$12.82 ,-0.05037040,54,0.00074184,,,,
2,BAC,4/15/2011,$13.50 ,$13.64 ,$12.82 ,$12.82 ,670594575,-0.0503704,0.39697546,480033181,$12.59 ,$12.31 ,-0.02223990,47,0.00078003,,,,
2,BAC,4/21/2011,$12.59 ,$12.60 ,$12.15 ,$12.31 ,624897506,-0.0222399,-0.06814411,670594575,$12.32 ,$12.28 ,-0.00324675,41,0.00081235,,,,
2,BAC,4/29/2011,$12.32 ,$12.60 ,$12.23 ,$12.28 ,557530217,-0.0032468,-0.10780534,624897506,$12.36 ,$12.31 ,-0.00404531,33,0.00081433,,,,
2,BAC,5/6/2011,$12.36 ,$12.71 ,$12.20 ,$12.31 ,577232010,-0.0040453,0.03533762,557530217,$12.28 ,$11.93 ,-0.02850160,26,0.00081235,,,,
2,BAC,5/13/2011,$12.28 ,$12.43 ,$11.91 ,$11.93 ,623724296,-0.0285016,0.08054350,577232010,$11.89 ,$11.58 ,-0.02607230,19,0.00083822,,,,
2,BAC,5/20/2011,$11.89 ,$12.11 ,$11.53 ,$11.58 ,658968285,-0.0260723,0.05650572,623724296,$11.47 ,$11.69 ,0.01918050,12,0.00086356,,,,
2,BAC,5/27/2011,$11.47 ,$11.69 ,$11.29 ,$11.69 ,479389107,0.0191805,-0.27251566,658968285,$11.87 ,$11.28 ,-0.04970510,5,0.00085543,,,,
2,BAC,6/3/2011,$11.87 ,$11.92 ,$11.08 ,$11.28 ,596420503,-0.0497051,0.24412611,479389107,$11.18 ,$10.80 ,-0.03398930,89,0.00088653,,,,
2,BAC,6/10/2011,$11.18 ,$11.20 ,$10.41 ,$10.80 ,873241317,-0.0339893,0.46413698,596420503,$10.89 ,$10.68 ,-0.01928370,82,0.00092593,,,,
2,BAC,6/17/2011,$10.89 ,$11.12 ,$10.40 ,$10.68 ,889460755,-0.0192837,0.01857383,873241317,$10.59 ,$10.52 ,-0.00661001,75,0.00093633,,,,
2,BAC,6/24/2011,$10.59 ,$10.94 ,$10.48 ,$10.52 ,603098073,-0.0066100,-0.32195089,889460755,$10.52 ,$11.09 ,0.05418250,68,0.00095057,,,,
2,CAT,4/1/2011,$109.54 ,$113.59 ,$108.61 ,$113.12 ,28116391,0.0326821,-0.25691645,37837456,$113.75 ,$109.82 ,-0.03454950,19,0.00388967,,,,
2,CAT,4/8/2011,$113.75 ,$113.93 ,$108.88 ,$109.82 ,28772937,-0.0345495,0.02335101,28116391,$110.02 ,$107.21 ,-0.02554080,12,0.00400656,,,,
2,CAT,4/15/2011,$110.02 ,$110.30 ,$105.35 ,$107.21 ,30697889,-0.0255408,0.06690148,28772937,$105.58 ,$109.42 ,0.03637050,5,0.00410409,,,,
2,CAT,4/21/2011,$105.58 ,$109.42 ,$102.16 ,$109.42 ,23938892,0.0363705,-0.22017791,30697889,$109.24 ,$115.41 ,0.05648110,88,0.00420398,,,,
2,CAT,4/29/2011,$109.24 ,$116.25 ,$107.95 ,$115.41 ,34522949,0.0564811,0.44212811,23938892,$116.24 ,$110.34 ,-0.05075710,80,0.00398579,,,,
2,CAT,5/6/2011,$116.24 ,$116.55 ,$108.39 ,$110.34 ,39678464,-0.0507571,0.14933588,34522949,$110.80 ,$106.33 ,-0.04034300,73,0.00416893,,,,
2,CAT,5/13/2011,$110.80 ,$112.97 ,$106.02 ,$106.33 ,38211403,-0.0403430,-0.03697373,39678464,$105.87 ,$104.33 ,-0.01454610,66,0.00432615,,,,
2,CAT,5/20/2011,$105.87 ,$108.27 ,$101.47 ,$104.33 ,54274252,-0.0145461,0.42036795,38211403,$101.30 ,$104.60 ,0.03257650,59,0.00440909,,,,
2,CAT,5/27/2011,$101.30 ,$104.60 ,$100.30 ,$104.60 ,30213720,0.0325765,-0.44331393,54274252,$106.41 ,$101.10 ,-0.04990130,52,0.00439771,,,,
2,CAT,6/3/2011,$106.41 ,$106.60 ,$99.15 ,$101.10 ,35887587,-0.0499013,0.18779108,30213720,$100.25 ,$96.79 ,-0.03451370,45,0.00454995,,,,
2,CAT,6/10/2011,$100.25 ,$101.61 ,$96.42 ,$96.79 ,40431926,-0.0345137,0.12662704,35887587,$96.93 ,$95.95 ,-0.01011040,38,0.00475256,,,,
2,CAT,6/17/2011,$96.93 ,$98.45 ,$94.20 ,$95.95 ,43606429,-0.0101104,0.07851476,40431926,$96.49 ,$100.01 ,0.03648050,31,0.00479416,,,,
2,CAT,6/24/2011,$96.49 ,$102.50 ,$96.05 ,$100.01 ,43722864,0.0364805,0.00267013,43606429,$99.96 ,$108.62 ,0.08663470,24,0.00459954,,,,
2,CSCO,4/1/2011,$17.36 ,$17.60 ,$16.99 ,$17.04 ,308644641,-0.0184332,0.08458428,284574143,$17.01 ,$17.65 ,0.03762490,95,0.00352113,,,,
2,CSCO,4/8/2011,$17.01 ,$18.29 ,$17.00 ,$17.65 ,539982011,0.0376249,0.74952661,308644641,$17.71 ,$17.03 ,-0.03839640,88,0.00339943,,,,
2,CSCO,4/15/2011,$17.71 ,$17.76 ,$16.97 ,$17.03 ,324203125,-0.0383964,-0.39960384,539982011,$16.88 ,$16.94 ,0.00355450,81,0.00352319,,,,
2,CSCO,4/21/2011,$16.88 ,$16.96 ,$16.52 ,$16.94 ,249420898,0.0035545,-0.23066473,324203125,$16.93 ,$17.52 ,0.03484940,75,0.00354191,,,,
2,CSCO,4/29/2011,$16.93 ,$17.64 ,$16.90 ,$17.52 ,412492845,0.0348494,0.65380226,249420898,$17.51 ,$17.56 ,0.00285551,67,0.00342466,,,,
2,CSCO,5/6/2011,$17.51 ,$17.70 ,$17.28 ,$17.56 ,290282402,0.0028555,-0.29627288,412492845,$17.53 ,$16.88 ,-0.03707930,60,0.00341686,,,,
2,CSCO,5/13/2011,$17.53 ,$17.99 ,$16.64 ,$16.88 ,563552552,-0.0370793,0.94139413,290282402,$16.82 ,$16.53 ,-0.01724140,53,0.00355450,,,,
2,CSCO,5/20/2011,$16.82 ,$16.87 ,$16.34 ,$16.53 ,371711669,-0.0172414,-0.34041348,563552552,$16.41 ,$16.46 ,0.00304692,46,0.00362976,,,,
2,CSCO,5/27/2011,$16.41 ,$16.46 ,$16.11 ,$16.46 ,235050333,0.0030469,-0.36765415,371711669,$16.59 ,$16.01 ,-0.03496080,39,0.00364520,,,,
2,CSCO,6/3/2011,$16.59 ,$16.82 ,$15.98 ,$16.01 ,256069538,-0.0349608,0.08942427,235050333,$16.04 ,$15.12 ,-0.05735660,32,0.00374766,,,,
2,CSCO,6/10/2011,$16.04 ,$16.17 ,$15.01 ,$15.12 ,412198054,-0.0573566,0.60971140,256069538,$15.14 ,$14.97 ,-0.01122850,25,0.00396825,,,,
2,CSCO,6/17/2011,$15.14 ,$15.28 ,$14.78 ,$14.97 ,401380782,-0.0112285,-0.02624290,412198054,$14.94 ,$14.93 ,-0.00066934,18,0.00400802,,,,
2,CSCO,6/24/2011,$14.94 ,$15.64 ,$14.92 ,$14.93 ,429730443,-0.0006693,0.07063034,401380782,$14.94 ,$15.86 ,0.06157970,11,0.00401875,,,,
2,CVX,4/1/2011,$106.40 ,$109.65 ,$105.52 ,$108.32 ,35824123,0.0180451,-0.09550328,39606692,$108.52 ,$109.66 ,0.01050500,47,0.00673929,,,,
2,CVX,4/8/2011,$108.52 ,$109.94 ,$107.51 ,$109.66 ,31958307,0.0105050,-0.10791097,35824123,$109.74 ,$106.24 ,-0.03189360,40,0.00665694,,,,
